gene_symbol,split,fraction_bio_first,training_set_size,median_rank,test_set_size,iteration
grm2,protein,0.16666666666666666,1.3333333333333333,0.4862992878235192,3.3333333333333335,2.3333333333333335
grm2,random,0.0,3.0,0.7425742574257426,1.0,3.0
grm2,scaffold,0.125,2.5,0.3987623762376238,1.25,2.0
grm3,protein,0.1111111111111111,2.0,0.6030701754385964,2.3333333333333335,2.3333333333333335
grm3,scaffold,0.5,2.0,0.3,1.0,2.5
grm5,protein,0.0,4.0,0.09463413841566944,1.0,2.0
grm5,random,0.25,3.5,0.08636363636363636,1.5,3.5
grm5,scaffold,0.0,3.0,0.3300865800865801,2.0,1.0
gsk3b,protein,0.1388888888888889,36.0,0.4555478881221456,8.4,2.0
gsk3b,random,0.24666666666666667,37.6,0.22809052333804808,3.4,2.0
gsk3b,scaffold,0.24666666666666665,36.0,0.22286669843454932,4.8,2.0
gsta1,protein,0.6666666666666666,0.0,0.0,3.0,4.0
gsta1,random,0.0,1.0,0.25,1.0,4.0
gstm1,random,0.0,2.0,0.7227722772277227,1.0,0.0
gsto1,random,0.0,8.0,0.46534653465346537,1.0,2.5
gsto1,scaffold,0.0,7.5,0.9603960396039604,1.0,1.0
gstp1,protein,0.3333333333333333,10.0,0.22772277227722773,2.0,3.5
gstp1,random,0.5,5.0,0.125,2.0,4.0
gstp1,scaffold,0.0,6.0,0.0297029702970297,1.0,0.0
gyrb,protein,0.16666666666666666,12.333333333333334,0.47029702970297027,3.3333333333333335,2.6666666666666665
gyrb,random,0.125,13.0,0.26305625068001304,1.5,2.0
gyrb,scaffold,0.25,13.5,0.48267326732673266,1.25,2.25
ha,scaffold,0.3333333333333333,0.0,0.0425531914893617,3.0,1.0
haspin,protein,0.5,7.5,0.19,1.0,2.5
haspin,random,1.0,4.0,0.0,2.0,1.0
hck,protein,0.125,1.0,0.3267326732673267,8.0,3.0
hck,random,0.0,7.0,0.40693069306930696,1.4,2.0
hck,scaffold,0.0,5.0,0.2524752475247525,1.0,1.0
hcrtr1,random,0.0,1.0,0.9900990099009901,1.0,3.0
hcrtr2,protein,1.0,0.0,0.0,1.0,3.0
hcrtr2,scaffold,0.0,0.0,0.4803921568627451,1.0,3.0
hdac2,protein,0.0,6.0,0.7425742574257426,1.0,1.0
hdac2,random,0.0,3.0,0.019801980198019802,1.0,3.0
hdac2,scaffold,0.0,4.25,0.5063278505269881,1.25,1.5
hdac4,random,0.25,2.5,0.4400674109964188,1.5,2.5
hdac4,scaffold,0.0,3.0,0.19801980198019803,3.0,1.0
hdac6,random,0.0,7.5,0.41713555800542745,1.5,2.0
hdac6,scaffold,0.5,8.5,0.06789250353606789,1.5,1.0
hdac7,protein,0.08333333333333333,1.3333333333333333,0.2625383761662828,3.0,2.0
hdac7,random,0.25,2.5,0.205819209039548,1.5,3.0
hdac8,protein,0.20909090909090908,31.6,0.42723079761392285,5.2,2.0
hdac8,random,0.10666666666666666,29.0,0.18447473111855506,2.8,2.0
hdac8,scaffold,0.2,32.4,0.4007072135785007,2.0,2.0
hdah,protein,0.25,0.0,0.20526315789473684,8.0,1.0
hdah,random,0.0,5.0,0.18003251400010276,1.0,1.0
hdah,scaffold,0.0,6.0,0.028169014084507043,1.0,3.0
hemb,random,0.0,3.0,0.5003845044698645,1.0,1.5
hex,protein,1.0,2.0,0.0,1.0,1.6666666666666667
hex,random,0.0,1.0,0.5161290322580645,1.0,0.0
hex,scaffold,0.0,1.0,0.5483870967741935,1.0,1.0
hexb,protein,1.0,0.3333333333333333,0.0,1.0,1.6666666666666667
hgf,protein,0.5,5.0,0.2722772277227723,1.0,2.25
hgf,random,0.1111111111111111,3.0,0.3015873015873016,1.6666666666666667,2.6666666666666665
hif1an,random,0.5,6.0,0.18811881188118812,2.0,2.0
hif1an,scaffold,0.0,7.666666666666667,0.2277227722772277,1.0,2.3333333333333335
hint1,protein,0.5,0.0,0.0297029702970297,6.0,2.0
hint1,random,0.6666666666666666,4.333333333333333,0.019801980198019802,1.0,2.3333333333333335
hisg,scaffold,0.0,0.0,0.5353535353535354,1.0,3.0
hk2,scaffold,0.0,2.0,0.39603960396039606,1.0,2.0
hlda,random,1.0,1.0,0.0,1.0,4.0
hmgcr,protein,0.125,0.0,0.5420792079207921,12.0,2.0
hmgcr,random,0.5,10.0,0.12046204620462046,1.3333333333333333,1.3333333333333333
hmgcr,scaffold,0.38888888888888884,10.333333333333334,0.026402640264026403,2.6666666666666665,1.6666666666666667
hnmt,protein,0.75,4.8,0.2235643564356436,1.8,2.0
hnmt,random,0.0,4.0,0.3813725490196078,1.0,1.5
hnmt,scaffold,0.5,5.0,0.3284313725490196,1.0,0.5
hpd,protein,0.5,6.0,0.0625,1.0,1.5
hpd,random,0.125,5.5,0.42721039651042625,1.5,2.5
hpd,scaffold,0.3333333333333333,4.666666666666667,0.15880428954745887,1.6666666666666667,1.6666666666666667
hpgds,random,0.08333333333333333,15.25,0.25495049504950495,2.0,2.25
hpgds,scaffold,0.06666666666666667,14.0,0.3594059405940594,2.0,2.0
hpn,protein,0.75,3.0,0.01282051282051282,2.0,2.5
hpn,random,0.0,2.0,0.00980392156862745,1.0,2.0
hras,random,0.1,14.8,0.5534798357884569,1.8,2.0
hras,scaffold,0.08333333333333333,14.25,0.3016255131610722,2.25,1.75
hsd17b1,protein,1.0,0.0,0.0,2.0,3.0
hsd17b1,random,0.0,2.0,0.3902439024390244,1.0,0.0
hsd17b1,scaffold,1.0,1.5,0.0,1.0,2.5
hsd17b4,random,0.0,0.0,0.16831683168316833,1.0,4.0
hsp82,protein,0.05263157894736842,0.0,0.6666666666666666,19.0,4.0
hsp82,random,0.3125,17.0,0.2833576857112974,2.5,2.25
hsp82,scaffold,0.25,18.8,0.27518616682703834,1.8,2.0
hsp90aa1,random,0.26388663967611337,140.4,0.12136445499753597,13.0,2.0
hsp90aa1,scaffold,0.16330316742081447,138.8,0.17880411570568822,20.6,2.0
hsp90ab1,random,1.0,4.0,0.0,1.0,2.0
hsp90ab1,scaffold,0.4375,4.75,0.08872226225787137,2.0,2.0
hsp90b1,protein,0.0,11.0,0.02912621359223301,1.0,2.0
hsp90b1,random,0.2333333333333333,8.8,0.3495049504950495,1.8,2.0
hsp90b1,scaffold,0.1111111111111111,8.0,0.1408787937617291,2.3333333333333335,1.0
hspa1a,protein,0.0,4.0,0.17491749174917492,1.0,1.0
hspa1a,random,0.6666666666666666,2.3333333333333335,0.016501650165016504,1.0,2.3333333333333335
hspa1a,scaffold,1.0,2.5,0.0,1.5,1.0
hspa5,protein,0.0,0.0,0.009900990099009901,1.0,0.0
hspa5,random,1.0,0.0,0.0,1.0,0.0
hspa8,protein,0.625,14.0,0.08123762376237624,1.25,1.5
hspa8,random,0.5,12.5,0.0594059405940594,1.0,1.5
hspa8,scaffold,0.1111111111111111,10.666666666666666,0.1665972751121266,1.6666666666666667,2.3333333333333335
htr2b,random,0.3333333333333333,4.0,0.2508250825082508,1.0,2.0
htr2b,scaffold,0.125,2.5,0.21467146714671467,2.5,3.5
htr2c,random,0.0,1.0,0.3918670438472419,1.0,2.5
ide,protein,0.1,0.0,0.1683168316831683,10.0,2.0
ide,random,0.08333333333333333,7.75,0.11633663366336633,2.25,2.0
ide,scaffold,0.3,8.2,0.24653465346534653,2.2,2.0
idh1,random,0.0,4.0,0.594059405940594,1.0,1.0
idh1,scaffold,0.16666666666666666,3.0,0.2376237623762376,2.0,1.0
igf1r,protein,0.14705882352941177,0.0,0.08415841584158416,17.0,1.5
igf1r,random,0.0,12.75,0.36657362544765115,2.0,2.5
igf1r,scaffold,0.08333333333333333,13.5,0.33168316831683164,2.0,2.5
il13ra1,protein,0.5,0.75,0.2722772277227723,1.0,2.25
il2,random,0.0,1.0,0.039603960396039604,1.0,3.0
il2,scaffold,0.5,1.0,0.09405940594059406,1.0,0.5
iles,protein,0.0,0.0,0.8217821782178217,1.0,4.0
iles,scaffold,0.0,0.0,0.06930693069306931,1.0,4.0
inmt,protein,1.0,0.6,0.0,1.0,2.0
insr,protein,0.25,0.0,0.20609692548202188,4.0,4.0
insr,random,0.0,2.5,0.05106826472120896,1.0,2.0
insr,scaffold,0.0,1.5,0.49504950495049505,2.0,3.0
ipmk,protein,0.5,7.0,0.3333333333333333,1.0,2.5
ipmk,random,0.0,5.0,0.6593406593406593,1.0,1.0
ipmk,scaffold,1.0,5.5,0.0,1.5,1.5
irak4,protein,1.0,16.5,0.0,1.0,2.0
irak4,random,0.36666666666666664,28.0,0.16637038703870388,2.2,2.0
irak4,scaffold,0.15666666666666668,27.0,0.16245239908606246,3.0,2.0
ispb,protein,0.5,0.0,0.039603960396039604,1.0,1.5
ispb,random,1.0,0.0,0.0,1.0,2.0
ispd,random,0.1,6.4,0.3995238095238095,1.6,2.0
ispd,scaffold,0.25,6.5,0.288961038961039,2.5,3.5
ispf,protein,0.3333333333333333,1.0,0.09240924092409242,1.0,1.3333333333333333
ispf,random,1.0,1.0,0.0,1.0,0.0
ispf,scaffold,0.5,1.0,0.03125,1.0,1.5
ispu,random,0.0,7.333333333333333,0.4493771957840946,2.0,2.3333333333333335
ispu,scaffold,0.0,9.0,0.4158415841584159,1.0,1.5
itga2b,protein,0.0,0.0,0.35,1.0,4.0
itga4,protein,0.0,0.0,0.7524752475247525,1.0,1.5
itga4,scaffold,0.0,0.0,0.5742574257425742,1.0,4.0
itgal,random,0.0,17.0,0.4261693410720382,2.0,2.5
itgal,scaffold,0.0,15.333333333333334,0.3105724365540002,1.3333333333333333,1.0
itk,protein,0.06896551724137931,17.4,0.472970297029703,12.2,2.0
itk,random,0.2333333333333333,22.2,0.2801606575751915,3.0,2.0
itk,scaffold,0.22166666666666668,22.0,0.1965506228042159,5.8,2.0
iunh,protein,0.0,0.0,0.423728813559322,1.0,1.0
jak1,protein,0.07692307692307693,0.0,0.22972537072711796,26.0,0.5
jak1,random,0.4523809523809524,40.4,0.12564048951479,3.0,2.0
jak1,scaffold,0.375,43.5,0.10372292481348974,2.75,2.25
jak2,protein,0.43333333333333335,121.33333333333333,0.04455445544554456,5.333333333333333,1.3333333333333333
jak2,random,0.34095238095238095,100.0,0.035704182663164274,6.4,2.0
jak2,scaffold,0.31785714285714284,103.2,0.13338978634705576,6.8,2.0
jak3,protein,0.078125,33.0,0.17546942309005165,17.0,0.5
jak3,random,0.2,53.6,0.15877061820038071,2.8,2.0
jak3,scaffold,0.15,53.6,0.18903617335417752,3.6,2.0
jmjd6,protein,0.0,1.0,0.20391197430492825,1.0,2.6666666666666665
jmjd6,random,0.0,0.0,0.021739130434782608,1.0,3.0
kars1,protein,1.0,1.0,0.0,1.0,3.5
kars1,random,0.5,0.0,0.022222222222222223,1.0,1.5
kars1,scaffold,0.0,0.0,0.2,1.0,0.0
kasa,random,0.0,0.0,0.20388349514563106,1.0,3.0
kat2a,random,0.5,2.0,0.10396039603960396,1.0,2.0
kat2b,protein,0.05555555555555555,10.0,0.15958832725377803,5.0,2.5
kat2b,random,0.0,14.5,0.6146864686468647,1.25,1.5
kat2b,scaffold,0.4375,13.5,0.08032433661322788,2.5,2.25
kat7,protein,0.0,0.0,0.9405940594059405,1.0,1.0
kat7,scaffold,0.0,0.0,0.9900990099009901,1.0,1.0
kat8,random,0.3333333333333333,7.333333333333333,0.0495049504950495,1.0,2.3333333333333335
kat8,scaffold,0.0,5.0,0.7599009900990099,2.5,2.0
kdm1a,protein,0.33333333333333337,0.0,0.09405940594059406,9.0,3.5
kdm1a,random,0.16666666666666666,6.666666666666667,0.03795379537953795,1.3333333333333333,2.3333333333333335
kdm1a,scaffold,0.0,7.333333333333333,0.30363036303630364,1.0,2.3333333333333335
kdm4a,random,0.8333333333333334,82.0,0.027777777777777776,2.0,3.0
kdm4a,scaffold,0.35,77.25,0.07425742574257425,2.0,2.5
kdm4d,protein,0.0,0.0,0.5458333333333334,2.0,3.0
kdm4d,random,0.0,1.0,0.7916666666666666,1.0,0.0
kdm5a,protein,0.0,25.0,0.2768151815181518,2.5,3.5
kdm5a,random,0.16666666666666666,46.4,0.12376237623762376,3.2,2.0
kdm5a,scaffold,0.17333333333333334,48.4,0.23799865423435546,2.8,2.0
kdm5b,protein,0.0,10.0,0.26732673267326734,1.0,3.0
kdm5b,random,0.5,8.0,0.009708737864077669,1.0,2.5
kdm5b,scaffold,0.0,8.5,0.3400461405363837,1.0,1.5
kdm5c,protein,0.0,0.0,0.26732673267326734,1.0,3.0
kdm5c,random,0.5,0.0,0.009708737864077669,1.0,2.5
kdm6a,random,1.0,0.0,0.0,1.0,1.0
kdm6a,scaffold,0.5,0.0,0.2857142857142857,1.0,2.5
kdm6b,scaffold,0.0,0.0,0.1553398058252427,1.0,3.0
kdm7a,protein,0.0,0.0,0.46534653465346537,1.0,0.5
kdm7a,random,0.0,0.0,0.10891089108910891,1.0,2.0
kdm7a,scaffold,1.0,0.0,0.0,1.0,4.0
kdm8,protein,0.0,0.3333333333333333,0.20391197430492825,1.0,2.6666666666666665
kdm8,random,0.0,0.0,0.021739130434782608,1.0,3.0
kdr,protein,0.0,29.0,0.07411182294700058,1.5,2.0
kdr,random,0.26666666666666666,23.4,0.33407217418574436,2.4,2.0
kdr,scaffold,0.15,23.2,0.16236653077072413,2.6,2.0
keap1,protein,0.0,0.0,0.5396039603960396,16.0,2.0
keap1,random,0.4583333333333333,13.0,0.03684310738766185,1.75,2.5
keap1,scaffold,0.2222222222222222,13.0,0.14537168002514536,1.6666666666666667,3.0
khk,protein,0.16666666666666666,0.0,0.1825825825825826,6.0,2.0
khk,random,0.3333333333333333,5.0,0.30090090090090094,1.0,2.3333333333333335
khk,scaffold,0.0,5.0,0.6053082785756053,1.0,3.0
kif11,protein,0.08823529411764706,0.0,0.41246624662466247,34.0,4.0
kif11,random,0.29047619047619044,25.4,0.20529866173430528,4.8,2.0
kif11,scaffold,0.20833333333333331,31.0,0.41871000286841875,2.75,1.75
kit,protein,0.7142857142857143,0.0,0.009900990099009901,4.5,2.0
kit,random,1.0,6.0,0.0,1.0,3.5
kit,scaffold,0.625,6.25,0.19446163366336633,1.25,2.0
klk5,protein,0.0,1.0,0.04854368932038835,1.0,0.0
klk5,random,0.0,0.0,0.125,1.0,3.0
klk6,protein,0.05555555555555555,5.5,0.20124512451245125,5.0,0.5
klk6,random,0.0,5.666666666666667,0.19217546754675466,1.6666666666666667,2.6666666666666665
klk6,scaffold,0.0,10.0,0.4796479647964797,1.0,2.6666666666666665
klk7,protein,0.35,1.5,0.5056057076295866,3.5,2.5
klk7,random,0.5,4.0,0.16176470588235295,1.0,3.0
klk7,scaffold,0.3333333333333333,4.0,0.052805280528052806,1.0,2.3333333333333335
klkb1,random,0.0,1.0,0.019801980198019802,1.0,4.0
klkb1,scaffold,0.0,0.5,0.2772277227722772,1.0,1.5
kmt5a,random,0.0,1.0,0.32673267326732675,1.0,3.0
kmt5a,scaffold,0.5,1.0,0.10891089108910891,1.0,1.5
kmt5b,protein,0.0,0.0,0.9090909090909091,1.0,3.0
kmt5b,scaffold,0.0,0.0,0.3636363636363636,1.0,2.3333333333333335
kpc-2,random,0.25,2.5,0.2428872197564584,1.0,2.5
kras,random,0.16666666666666666,16.0,0.37623762376237624,2.25,2.25
kras,scaffold,0.08,17.4,0.2884282178217822,2.4,2.0
ksi,protein,0.0,5.0,0.26666666666666666,1.0,3.0
ksr2,protein,0.0,0.0,0.6831683168316832,1.0,0.0
ksr2,random,0.0,0.0,0.17326732673267325,1.0,1.5
ksr2,scaffold,0.0,0.0,0.5841584158415841,1.0,2.0
l3mbtl1,random,0.0,0.0,0.33663366336633666,1.0,0.5
lacz,protein,0.6666666666666666,0.0,0.0,3.0,2.0
lacz,scaffold,0.6666666666666666,0.0,0.0,3.0,1.0
lap3,protein,0.5,0.6666666666666666,0.16482609799441483,1.6666666666666667,2.0
lap3,random,0.5,0.5,0.24730634828188702,1.5,3.0
lck,protein,1.0,18.0,0.0,1.0,1.5
lck,random,0.6666666666666666,15.0,0.05555555555555555,1.75,2.0
lck,scaffold,0.41666666666666663,14.0,0.3811881188118812,2.0,2.0
lcn2,protein,0.0,5.0,0.31777711084433774,2.5,1.5
lcn2,random,1.0,8.0,0.0,1.0,4.0
lcn2,scaffold,0.0,9.0,0.2524752475247525,1.0,3.5
ldha,protein,0.17647058823529413,0.0,0.13861386138613863,17.0,3.0
ldha,random,0.5,14.0,0.11633663366336633,2.25,1.5
ldha,scaffold,0.6,14.8,0.10233773377337733,1.2,2.0
leca,protein,0.0,9.0,0.4166666666666667,1.0,2.3333333333333335
leca,random,0.3333333333333333,7.0,0.13021425577262558,1.3333333333333333,3.0
leca,scaffold,0.4,6.6,0.26154761904761903,1.4,2.0
lecb,protein,0.25,9.0,0.20833333333333331,1.0,2.25
lecb,random,0.6666666666666666,7.666666666666667,0.16831683168316833,1.0,2.6666666666666665
lecb,scaffold,0.5,5.0,0.06930693069306931,1.5,2.5
lef,random,0.41666666666666663,15.25,0.12871287128712872,2.0,2.5
lef,scaffold,0.6666666666666666,17.666666666666668,0.14521452145214522,1.3333333333333333,1.3333333333333333
lepb,scaffold,0.0,0.0,0.04950495049504951,1.0,4.0
lgals1,protein,0.0,3.0,0.15841584158415842,3.0,4.0
lgals1,random,0.0,1.5,0.12901069518716576,1.0,3.0
lgals1,scaffold,0.0,1.5,0.04364630467571644,1.0,2.5
lgals3,protein,0.765625,24.75,0.07920792079207921,8.75,2.5
lgals3,random,0.49333333333333335,25.2,0.04257425742574258,4.4,2.0
lgals3,scaffold,0.13333333333333333,24.0,0.1603960396039604,7.4,2.0
lgals7,protein,0.0,2.0,0.2319452533488643,2.0,4.0
lgals7,scaffold,0.0,1.0,0.04364630467571644,1.0,1.5
lgals7b,protein,0.0,2.0,0.2319452533488643,2.0,4.0
lgals7b,scaffold,0.0,1.0,0.04364630467571644,1.0,1.5
lgals8,protein,1.0,2.0,0.0,1.0,4.0
lgals8,random,1.0,0.0,0.0,1.0,1.0
lgb,protein,0.8125,11.25,0.004213483146067416,2.0,2.25
lgb,random,1.0,12.4,0.0,1.0,2.0
lgb,scaffold,0.0,2.0,0.6237623762376238,1.0,0.0
liga,random,0.0,1.0,0.31683168316831684,1.0,1.0
limk2,protein,1.0,0.0,0.0,1.0,4.0
limk2,random,0.0,0.0,0.27722772277227725,1.0,3.0
lpl,protein,1.0,0.0,0.0,1.0,1.0
lpl,scaffold,1.0,0.0,0.0,1.0,1.0
lpxc,protein,0.25,0.0,0.26732673267326734,4.0,2.0
lpxc,random,0.3,11.6,0.3118811881188119,2.0,2.0
lpxc,scaffold,1.0,11.0,0.0,1.0,1.0
lta4h,protein,0.0,35.0,0.051138937423154084,1.3333333333333333,1.3333333333333333
lta4h,random,0.25,29.2,0.13949394939493948,2.2,2.0
lta4h,scaffold,0.0625,26.0,0.4587008070554955,7.0,1.5
ltc4s,random,1.0,0.0,0.0,1.0,4.0
ltp1,random,0.0,0.0,0.49019607843137253,1.0,4.0
lyn,protein,0.5666666666666667,1.8,0.21584158415841587,2.2,2.0
lyn,random,1.0,2.0,0.0,1.0,0.5
lyn,scaffold,1.0,1.0,0.0,2.0,0.0
lypla1,scaffold,0.0,0.0,0.9801980198019802,1.0,3.0
lypla2,random,0.0,0.0,0.3564356435643564,1.0,4.0
lypla2,scaffold,0.0,0.0,0.46534653465346537,1.0,3.0
lyplal1,protein,0.0,0.0,0.6363636363636364,1.0,3.0
male,protein,0.0,0.0,0.1815181518151815,4.0,3.0
male,random,0.75,2.5,0.09405940594059406,1.5,1.0
male,scaffold,0.75,2.5,0.07178217821782178,1.5,2.0
malt1,protein,0.0,0.0,0.5792079207920793,3.0,0.5
malt1,scaffold,0.0,2.0,0.14356435643564358,1.0,1.5
man1b1,random,1.0,2.0,0.0,1.0,1.0
maob,scaffold,0.0,0.0,0.75,1.0,0.0
map,protein,0.275,15.75,0.12298941473009616,6.0,1.5
map,random,0.2,15.8,0.29118912943925973,2.2,2.0
map,scaffold,0.375,17.25,0.13264006791171476,1.75,2.25
map2k1,random,0.1,16.8,0.30858085808580854,1.6,2.0
map2k1,scaffold,0.4,18.2,0.2929192919291929,1.4,2.0
map2k7,random,0.2,7.6,0.17921657314868064,1.4,2.0
map2k7,scaffold,0.0,8.0,0.2021864686468647,1.5,2.0
map3k12,protein,0.0,0.0,0.5841584158415841,5.0,2.0
map3k12,random,0.3333333333333333,3.0,0.029702970297029705,1.0,1.3333333333333333
map3k12,scaffold,0.0,3.3333333333333335,0.11221122112211222,1.0,2.0
map3k14,random,0.25,9.5,0.39963996399639967,1.5,2.0
map3k14,scaffold,0.5,7.0,0.11416824794433902,2.0,2.5
map3k20,protein,0.3333333333333333,0.0,0.10891089108910891,3.0,0.0
map3k20,random,0.0,1.0,0.0594059405940594,1.0,4.0
map3k20,scaffold,0.0,2.0,0.0196078431372549,1.0,0.0
map3k5,random,0.5666666666666667,13.6,0.022772277227722775,2.0,2.0
map3k5,scaffold,0.0,14.5,0.4232673267326733,3.0,2.0
map3k7,protein,0.3888888888888889,0.0,0.06435643564356436,18.0,1.0
map3k7,random,0.0,14.333333333333334,0.2277227722772277,1.6666666666666667,1.6666666666666667
map3k7,scaffold,0.4666666666666667,14.4,0.04356435643564356,1.8,2.0
map3k8,protein,0.0,0.0,0.7569306930693069,3.0,1.5
map3k8,random,0.0,2.0,0.5714285714285714,1.0,4.0
map3k8,scaffold,0.0,1.0,0.6336633663366337,1.0,2.0
map3k9,protein,0.0,0.0,0.7948717948717948,1.0,2.0
map3k9,scaffold,0.0,0.0,0.5,1.0,2.0
map4k1,protein,0.25,0.0,0.1681740289413557,1.5,2.0
map4k1,random,0.0,0.0,0.20754716981132076,1.0,1.0
map4k1,scaffold,0.0,2.3333333333333335,0.08188554704527055,1.0,1.6666666666666667
map4k3,protein,0.0,0.0,0.801980198019802,1.0,2.5
map4k4,random,0.25,7.0,0.39060758082497216,1.0,1.75
map4k4,scaffold,0.2,7.2,0.5545723600700152,1.2,2.0
mapk1,protein,0.6350877192982456,47.2,0.08169201601011164,12.6,2.0
mapk1,random,0.5533333333333333,47.0,0.016300410528857764,5.6,2.0
mapk1,scaffold,0.40999000999000995,47.2,0.047309513560051655,8.0,2.0
mapk10,random,0.26666666666666666,34.2,0.27991241431835495,3.0,2.0
mapk10,scaffold,0.31333333333333335,34.2,0.06534653465346535,4.4,2.0
mapk11,protein,1.0,0.0,0.0,1.0,2.5
mapk13,scaffold,0.0,2.5,0.06435643564356436,1.5,1.5
mapk14,protein,0.05405405405405406,117.75,0.3133855860554766,38.5,2.5
mapk14,random,0.22737053795877324,125.0,0.11074964639321075,14.8,2.0
mapk14,scaffold,0.28617131062951495,128.8,0.09306930693069307,18.8,2.0
mapk3,protein,0.625,1.5,0.14,1.5,2.5
mapk3,scaffold,0.0,1.0,0.16666666666666666,1.0,3.0
mapk7,random,0.3333333333333333,5.666666666666667,0.3085808580858086,1.6666666666666667,1.3333333333333333
mapk7,scaffold,0.0,4.5,0.3935643564356436,2.25,2.5
mapk8,random,0.1111111111111111,6.666666666666667,0.17326732673267328,2.0,1.6666666666666667
mapk8,scaffold,0.3333333333333333,7.0,0.1188118811881188,1.3333333333333333,2.3333333333333335
mapk9,protein,0.0,0.0,0.10396039603960397,1.0,1.5
mapk9,random,1.0,1.0,0.0,1.0,0.0
mapk9,scaffold,0.0,1.0,0.7766990291262136,1.0,3.0
mapkapk2,random,0.3333333333333333,11.666666666666666,0.39187293729372935,2.0,1.3333333333333333
mapkapk2,scaffold,0.3,11.0,0.3666336633663366,1.6,2.0
mapkapk3,scaffold,0.0,0.0,0.15,1.0,3.0
mark2,random,0.5,0.0,0.30198019801980197,1.0,2.5
mastl,protein,0.4,0.8,0.37,1.0,2.0
mastl,scaffold,1.0,0.0,0.0,1.0,0.0
mat1a,protein,0.0,0.0,0.8333333333333334,1.0,4.0
mat2a,scaffold,0.0,0.0,0.07792207792207792,1.0,3.0
mcl1,protein,0.25,38.0,0.024752475247524754,4.0,3.0
mcl1,random,0.48333333333333334,27.75,0.02133963396339634,6.25,2.25
mcl1,scaffold,0.45666666666666667,31.8,0.040197438909471125,4.8,2.0
mdfa,protein,0.0,0.0,0.5511551155115512,1.0,3.0
mdla,random,0.3333333333333333,5.333333333333333,0.3,1.0,2.0
mdla,scaffold,0.0,4.0,0.16666666666666666,1.0,0.0
mdm2,protein,0.2169811320754717,0.0,0.20025931164545027,53.0,1.0
mdm2,random,0.3138888888888889,42.8,0.07791103053967369,5.4,2.0
mdm2,scaffold,0.3337301587301587,44.6,0.0855885588558856,6.0,2.0
mdm4,protein,0.25,10.0,0.3425644415069399,2.0,1.0
mdm4,random,0.0,8.5,0.12376237623762376,1.5,3.5
mdm4,scaffold,0.0,8.666666666666666,0.21382727420028824,1.0,2.0
melk,random,0.0,15.0,0.5111335623358254,2.6,2.0
melk,scaffold,0.1,12.5,0.19114972721761972,4.0,1.5
men1,random,0.875,18.25,0.006188118811881188,1.5,2.0
men1,scaffold,0.2708333333333333,17.25,0.08663366336633663,3.75,2.0
mertk,protein,0.16666666666666666,3.3333333333333335,0.4094242757609094,7.0,3.0
mertk,random,0.5,8.0,0.019801980198019802,1.3333333333333333,2.0
mertk,scaffold,0.5,7.666666666666667,0.11666666666666665,1.3333333333333333,1.3333333333333333
met,protein,0.7358490566037735,37.333333333333336,0.05610561056105611,18.333333333333332,2.3333333333333335
met,random,0.20666666666666664,45.8,0.18136202247675748,4.0,2.0
met,scaffold,0.48571428571428565,45.0,0.017256718175565684,5.4,2.0
metap1,protein,0.34615384615384615,3.75,0.14576177005455648,10.0,2.0
metap1,random,0.3333333333333333,10.5,0.014927258031925641,1.5,1.5
metap1,scaffold,0.1,9.4,0.06810328091632692,1.6,2.0
metap2,random,0.3333333333333333,16.2,0.28217821782178215,2.0,2.0
metap2,scaffold,0.3333333333333333,15.8,0.24178217821782177,3.0,2.0
metg,protein,0.25,2.0,0.11383711900601824,1.0,1.5
metg,random,1.0,1.0,0.0,1.0,0.0
mettl3,protein,1.0,1.0,0.0,1.0,1.5
mgam,protein,1.0,9.0,0.0,1.0,1.0
mgam,random,0.5,6.333333333333333,0.25648279113625644,1.3333333333333333,1.3333333333333333
mgam,scaffold,0.3333333333333333,8.0,0.38095238095238093,1.0,1.6666666666666667
mgll,random,0.5,3.0,0.02631578947368421,1.0,2.0
mgll,scaffold,0.0,3.0,0.09405940594059406,1.0,0.5
mhca,random,0.5,1.0,0.35714285714285715,1.0,1.5
mhca,scaffold,0.0,0.0,0.4642857142857143,2.0,3.0
mif,protein,0.125,0.0,0.44620462046204623,24.0,3.0
mif,random,0.16666666666666666,20.2,0.23721031443803722,3.0,2.0
mif,scaffold,0.1875,23.0,0.2588773914985484,2.5,1.75
mknk2,random,0.3333333333333333,5.5,0.05590277777777777,1.5,1.5
mknk2,scaffold,0.0,6.5,0.16737891737891736,1.25,2.25
mlkl,scaffold,0.0,1.0,0.9866666666666667,1.0,4.0
mllt1,random,1.0,7.0,0.0,1.0,4.0
mllt1,scaffold,0.0,7.0,0.3465346534653465,1.0,1.0
mme,protein,0.0,0.0,0.44554455445544555,3.0,0.0
mme,random,0.0,2.0,0.39603960396039606,1.0,2.0
mmp1,random,0.0,1.0,0.48514851485148514,1.0,2.0
mmp1,scaffold,0.0,1.0,0.1485148514851485,1.0,2.0
mmp12,protein,0.4391025641025641,30.75,0.09405940594059407,10.75,1.5
mmp12,random,0.5783333333333334,30.0,0.12000000000000002,5.8,2.0
mmp12,scaffold,0.43960317460317455,33.0,0.09002210900701721,6.6,2.0
mmp13,protein,0.375,9.5,0.08168316831683169,19.5,2.5
mmp13,random,0.26666666666666666,33.0,0.1728103579588728,2.2,2.0
mmp13,scaffold,0.19,30.8,0.18613861386138614,4.4,2.0
